"","gene_id","locus_tag","norm_count","raw_count","K12_DH10B_GSE98890"
"2152","rnpA","ECDH10B_3890",105.052089628436,419,1
"2153","rnpB","ECDH10B_3296",8086.43762859505,39224.5,1
"2154","rnr","ECDH10B_4374",1093.82422876643,5557,1
"2155","rnt","ECDH10B_1786",49.8241126627804,207.5,1
"2156","rob","ECDH10B_4554",650.336279715962,3575,1
"2157","rof","ECDH10B_0169",23.2225087334003,138.5,1
"2158","rpe","ECDH10B_3561",111.464700593781,591,1
"2159","rpiA","ECDH10B_3089",392.993168479412,2011.5,1
"2160","rpiB","ECDH10B_4281",7.59527583959024,37.5,1
"2161","rpiR","ECDH10B_4280",153.459932552159,909,1
"2162","rplA","ECDH10B_4172",5689.75879175863,27907.5,1
"2163","rplB","ECDH10B_3492",5869.57793321995,27437.5,1
"2164","rplC","ECDH10B_3495",5375.5210122994,23141,1
"2165","rplD","ECDH10B_3494",3243.99211516762,14518,1
"2166","rplE","ECDH10B_3483",3704.52979907455,15213,1
"2167","rplF","ECDH10B_3480",2745.54537529237,11490,1
"2168","rplI","ECDH10B_4398",2817.39676543896,15369.5,1
"2169","rplJ","ECDH10B_4173",4973.49376224805,23918.5,1
"2170","rplK","ECDH10B_4171",1937.72025975192,9131,1
"2171","rplL","ECDH10B_4174",5067.25363416516,24429,1
"2172","rplM","ECDH10B_3408",2448.92063510854,10146,1
"2173","rplN","ECDH10B_3485",3171.85348290468,13825,1
"2174","rplO","ECDH10B_3476",2049.65576347316,8729.5,1
"2175","rplP","ECDH10B_3488",2172.7427550689,9730.5,1
"2176","rplQ","ECDH10B_3469",1565.11881273358,6909.5,1
"2177","rplR","ECDH10B_3479",639.566007554378,2701.5,1
"2178","rplS","ECDH10B_2773",1148.48446336369,5096,1
"2179","rplT","ECDH10B_1852",1828.75646405425,8329.5,1
"2180","rplU","ECDH10B_3360",873.363621634436,3420,1
"2181","rplV","ECDH10B_3490",587.533708770088,2883.5,1
"2182","rplW","ECDH10B_3493",722.889240022332,2539.5,1
"2183","rplX","ECDH10B_3484",225.056298200635,972,1
"2184","rplY","ECDH10B_2343",704.750076114245,3269.5,1
"2185","rpmA","ECDH10B_3359",189.827419036152,757,1
"2186","rpmB","ECDH10B_3819",1055.18376173659,4782,1
"2187","rpmC","ECDH10B_3487",14.7423395552376,50,1
"2188","rpmD","ECDH10B_3477",5.85207642681774,29,1
"2189","rpmE","ECDH10B_4125",851.438412197028,4497.5,1
"2190","rpmE2","ECDH10B_0285",2.12743578027068,13.5,1
"2191","rpmF","ECDH10B_1161",138.838493618319,708,1
"2192","rpmG","ECDH10B_3818",142.759350637606,649,1
"2193","rpmH","ECDH10B_3889",259.88048402871,1171,1
"2194","rpmI","ECDH10B_1853",2104.55731555626,9269.5,1
"2195","rpmJ","ECDH10B_0284",0.0678830310207802,0.5,1
"2196","rpmJ","ECDH10B_3474",122.339200720108,548.5,1
"2197","rpoA","ECDH10B_3470",11734.5119646173,54358,1
"2198","rpoB","ECDH10B_4175",10391.5774900077,48899.5,1
"2199","rpoC","ECDH10B_4176",12220.624089021,59343.5,1
"2200","rpoD","ECDH10B_3242",2584.93709763389,12497.5,1
"2201","rpoE","ECDH10B_2741",188.831853560637,862.5,1
"2202","rpoH","ECDH10B_3635",1491.60491365568,7651.5,1
"2203","rpoN","ECDH10B_3376",309.928511839047,1448.5,1
"2204","rpoS","ECDH10B_2909",816.277606977981,4225.5,1
"2205","rpoZ","ECDH10B_3831",165.701592101743,716,1
"2206","rprA","ECDH10B_1824",0.203649093062341,1.5,1
"2207","rpsA","ECDH10B_0981",11331.1011801781,46716,1
"2208","rpsB","ECDH10B_0149",4858.78519375313,23174.5,1
"2209","rpsD","ECDH10B_3471",5780.53255293431,26243.5,1
"2210","rpsE","ECDH10B_3478",3137.49332921327,13515.5,1
"2211","rpsF","ECDH10B_4395",9604.22857557158,43647,1
"2212","rpsG","ECDH10B_3516",2679.25522605841,11522.5,1
"2213","rpsH","ECDH10B_3481",1145.94458764996,4313.5,1
"2214","rpsI","ECDH10B_3407",1050.20879807524,4447,1
"2215","rpsJ","ECDH10B_3496",4195.97261900628,16779,1
"2216","rpsK","ECDH10B_3472",1149.11241011814,4224,1
"2217","rpsM","ECDH10B_3473",3351.86153098074,13939,1
"2218","rpsN","ECDH10B_3482",340.810115230114,1306,1
"2219","rpsO","ECDH10B_3339",2044.39099976366,8879.5,1
"2220","rpsP","ECDH10B_2776",715.682230787138,3222,1
"2221","rpsQ","ECDH10B_3486",134.458275394605,628,1
"2222","rpsR","ECDH10B_4397",2027.28027582929,10018.5,1
"2223","rpsS","ECDH10B_3491",427.936031907997,1957.5,1
"2224","rpsT","ECDH10B_0024",877.761119234096,3696.5,1
"2225","rpsU","ECDH10B_3240",1466.33349646236,6994.5,1
"2226","rpsV","ECDH10B_1611",94.2990288907047,534,1
"2227","rraA","ECDH10B_4118",305.986086340407,1445.5,1
"2228","rraB","ECDH10B_4448",520.054225599224,2744.5,1
"2229","rrfA","ECDH10B_4044",0,0,1
"2230","rrfB","ECDH10B_4160",0.215180002375587,0.5,1
"2231","rrfC","ECDH10B_3948",0.215180002375587,0.5,1
"2232","rrfD","ECDH10B_3449",0,0,1
"2233","rrfE","ECDH10B_4199",0,0,1
"2234","rrfF","ECDH10B_3447",0,0,1
"2235","rrfG","ECDH10B_2756",0,0,1
"2236","rrfH","ECDH10B_0186",0,0,1
"2237","rrlA","ECDH10B_4043",652.877941611528,3048,1
"2238","rrlB","ECDH10B_4159",2.7396854843164,11.5,1
"2239","rrlC","ECDH10B_3947",825.82237014917,3864,1
"2240","rrlD","ECDH10B_3450",108.301358143422,488.5,1
"2241","rrlE","ECDH10B_4198",3.89499943652836,13.5,1
"2242","rrlG","ECDH10B_2757",1.24495637700054,7,1
"2243","rrlH","ECDH10B_0185",634.42900444335,2949,1
"2244","rrmA","ECDH10B_1960",56.2640745501587,243,1
"2245","rrmJ","ECDH10B_3353",394.798120627742,1938,1
"2246","rrsA","ECDH10B_4040",4.60712004981721,22,1
"2247","rrsB","ECDH10B_4157",105.459196900145,479.5,1
"2248","rrsC","ECDH10B_3945",237.10339165512,1128,1
"2249","rrsD","ECDH10B_3453",150.138144049962,692.5,1
"2250","rrsE","ECDH10B_4196",53.2937708795774,251.5,1
"2251","rrsG","ECDH10B_2759",198.594176693457,942,1
"2252","rrsH","ECDH10B_0182",92.6149773637722,456.5,1
"2253","rsd","ECDH10B_4184",174.026267930568,958.5,1
"2254","rseA","ECDH10B_2740",251.251333625504,1204,1
"2255","rseB","ECDH10B_2739",130.401843227692,628.5,1
"2256","rseC","ECDH10B_2738",20.8518123471078,95,1
"2257","rseP","ECDH10B_0156",324.634035645457,1399.5,1
"2258","rsgA","ECDH10B_4356",387.081787228386,1713,1
"2259","rsmB","ECDH10B_3463",320.391806504673,1422.5,1
"2260","rsmC","ECDH10B_4528",186.34343414591,784.5,1
"2261","rsmD","ECDH10B_3639",53.3309684572345,235.5,1
"2262","rspA","ECDH10B_1714",0.690361219521049,4,1
"2263","rspB","ECDH10B_1713",1.66378547243847,9,1
"2264","rssA","ECDH10B_1294",83.3765639350676,363.5,1
"2265","rssB","ECDH10B_1295",57.045380619327,245.5,1
"2266","rstA","ECDH10B_1741",43.9796598706998,197,1
"2267","rstB","ECDH10B_1742",44.8480035149393,217.5,1
"2268","rsuA","ECDH10B_2341",148.214357362754,680.5,1
"2269","rsxA","ECDH10B_1761",22.5066717599504,92,1
"2270","rsxB","ECDH10B_1762",14.7512656148335,62,1
"2271","rsxC","ECDH10B_1763",82.2560336252105,301,1
"2272","rsxE","ECDH10B_1766",26.2774360437505,103.5,1
"2273","rsxG","ECDH10B_1765",36.3217106995236,133,1
"2274","rtcA","ECDH10B_3594",20.453440220579,104,1
"2275","rtcB","ECDH10B_3595",12.7569910468869,62.5,1
"2276","rtcR","ECDH10B_3596",7.71951099231855,39.5,1
"2277","rtn","ECDH10B_2334",31.728535494322,154.5,1
"2278","rttR","ECDH10B_1288",0.350946064417148,1.5,1
"2279","rumA","ECDH10B_2953",70.6515607664031,311,1
"2280","rumB","ECDH10B_0929",25.2796475473479,107,1
"2281","rusA","ECDH10B_0506",0.283063033396367,1,1
"2282","rutA","ECDH10B_1084",0.13576606204156,1,1
"2283","rutB","ECDH10B_1083",0.339415155103901,2.5,1
"2284","rutC","ECDH10B_1082",0.0678830310207802,0.5,1
"2285","rutD","ECDH10B_1081",0.475181217145462,3.5,1
"2286","rutE","ECDH10B_1080",0.203649093062341,1.5,1
"2287","rutF","ECDH10B_1079",0.13576606204156,1,1
"2288","rutG","ECDH10B_1078",4.06405580165096,18,1
"2289","rutR","ECDH10B_1085",38.0264101097803,164,1
"2290","ruvA","ECDH10B_2002",36.5303785776057,166,1
"2291","ruvB","ECDH10B_2001",90.7642834070194,419,1
"2292","ruvC","ECDH10B_2004",110.788856962121,458,1
"2293","rybA","ECDH10B_0885",18.6884814140387,91,1
"2294","rybB","ECDH10B_0916",0.690361219521049,4,1
"2295","rydB","ECDH10B_1819",0.13576606204156,1,1
"2296","ryeA","ECDH10B_1978",5.51135884685514,33,1
"2297","ryeB","ECDH10B_1979",1.34743213596106,4.5,1
"2298","ryeC","ECDH10B_2224",0.486712126458708,2.5,1
"2299","ryeD","ECDH10B_2225",2.99968669908628,14.5,1
"2300","ryeE","ECDH10B_2234",3.12392185181459,16.5,1
"2301","ryfA","ECDH10B_2688",5.6471249088967,34,1
"2302","rygA","ECDH10B_3007",0,0,1
"2303","rygB","ECDH10B_3008",0.13576606204156,1,1
"2304","rygC","ECDH10B_3087",1.24495637700054,7,1
"2305","rygD","ECDH10B_3226",33.8994900621283,177,1
"2306","ryhA","ECDH10B_3384",3.64392428135434,22.5,1
"2307","ryhB","ECDH10B_3614",0.407298186124681,3,1
"2308","ryiA","ECDH10B_3992",52.3023035930532,280,1
"2309","ryjA","ECDH10B_4253",0.418829095437928,2,1
"2310","Rz","ECDH10B_1340",0,0,1
"2311","Rz1","ECDH10B_1341",0,0,1
"2312","rzoD","ECDH10B_0514",0,0,1
"2313","rzoD","ECDH10B_0622",0,0,1
"2314","rzoR","ECDH10B_1485",0,0,1
"2315","rzpD","ECDH10B_0513",0,0,1
"2316","rzpD","ECDH10B_0621",0,0,1
"2317","rzpR","ECDH10B_1484",0,0,1
"2318","sanA","ECDH10B_2301",11.4992013357144,63,1
"2319","sapA","ECDH10B_1411",59.3059776119219,273,1
"2320","sapB","ECDH10B_1410",10.1082504122178,49.5,1
"2321","sapC","ECDH10B_1409",9.12459767484584,39,1
"2322","sapD","ECDH10B_1408",21.6535753851852,108.5,1
"2323","sapF","ECDH10B_1407",15.6568068367301,66.5,1
"2324","sbcB","ECDH10B_2158",126.138045607554,589.5,1
"2325","sbcC","ECDH10B_0353",103.25736596456,498,1
"2326","sbcD","ECDH10B_0354",44.9633126080718,207.5,1
"2327","sbmA","ECDH10B_0334",32.3740755014488,156,1
"2328","sbmC","ECDH10B_2156",15.8219559272766,90.5,1
"2329","sbp","ECDH10B_4106",50.7653581230605,260,1
"2330","sdaA","ECDH10B_1952",467.925458389115,2277,1
"2331","sdaB","ECDH10B_2966",323.078126545829,1304.5,1
"2332","sdaC","ECDH10B_2965",831.015343553075,3733,1
"2333","sdhA","ECDH10B_0790",1724.56278242816,6680,1
"2334","sdhB","ECDH10B_0791",873.992577971183,3787,1
"2335","sdhC","ECDH10B_0788",423.803745222542,1658,1
"2336","sdhD","ECDH10B_0789",59.9323630749982,257,1
"2337","sdiA","ECDH10B_2057",27.7003748454695,127,1
"2338","secA","ECDH10B_0080",1508.63132782701,7216,1
"2339","secB","ECDH10B_3791",530.429753008166,2534.5,1
"2340","secD","ECDH10B_0364",1013.53487286249,3923,1
"2341","secE","ECDH10B_4169",317.046383440604,1380.5,1
"2342","secF","ECDH10B_0365",376.360175601678,1614.5,1
"2343","secG","ECDH10B_3349",342.433525531933,1516.5,1
"2344","secM","ECDH10B_0079",200.86611368095,1026,1
"2345","secY","ECDH10B_3475",10403.33936536,48160.5,1
"2346","selB","ECDH10B_3771",469.877673532753,2599.5,1
"2347","selC","ECDH10B_3840",3.47486791623174,18,1
"2348","selD","ECDH10B_1902",316.731871296184,1593,1
"2349","seqA","ECDH10B_0752",147.367391283452,779.5,1
"2350","serA","ECDH10B_3088",772.266913801134,3731,1
"2351","serB","ECDH10B_4546",153.026619844907,640,1
"2352","serC","ECDH10B_0977",506.128166669925,2579,1
"2353","serS","ECDH10B_0963",1625.35850115732,8347,1
"2354","serT","ECDH10B_1041",1.58437153210444,9.5,1
"2355","serU","ECDH10B_2118",7.75280129539959,43,1
"2356","serV","ECDH10B_2863",58.5657763949868,235,1
"2357","serW","ECDH10B_0953",4.69806489946448,20.5,1
"2358","serX","ECDH10B_1104",0.407298186124681,3,1
"2359","setB","ECDH10B_2327",22.9805505522372,102,1
"2360","setC","ECDH10B_3841",3.93851822406395,22.5,1
"2361","sfmA","ECDH10B_0486",2.10567638650289,9,1
"2362","sfmC","ECDH10B_0487",0.0678830310207802,0.5,1
"2363","sfmD","ECDH10B_0488",3.65675761552628,15,1
"2364","sfmF","ECDH10B_0490",0.418829095437928,2,1
"2365","sfmH","ECDH10B_0489",0.13576606204156,1,1
"2366","sfsA","ECDH10B_0126",156.188468955992,806.5,1
"2367","sfsB","ECDH10B_3362",33.3590306636794,160,1
"2368","sgaE","ECDH10B_4393",6.37338128121619,28.5,1
"2369","sgbE","ECDH10B_3764",2.2299115392312,11,1
"2370","sgbH","ECDH10B_3762",2.03779335548211,8.5,1
"2371","sgbU","ECDH10B_3763",1.09765940564573,7,1
"2372","sgcA","ECDH10B_4503",5.1386533886702,27,1
"2373","sgcB","ECDH10B_4506",0.0678830310207802,0.5,1
"2374","sgcC","ECDH10B_4505",6.37207885635749,35,1
"2375","sgcE","ECDH10B_4502",2.97662488045978,16.5,1
"2376","sgcQ","ECDH10B_4504",5.1399558135289,20.5,1
"2377","sgcR","ECDH10B_4501",3.90522792098291,19,1
"2378","sgcX","ECDH10B_4507",8.78257767002454,49.5,1
"2379","shiA","ECDH10B_2125",60.6956261105598,293,1
"2380","sieB","ECDH10B_1475",0.543064248166242,4,1
"2381","sirA","ECDH10B_3644",47.6542696054178,236,1
"2382","sixA","ECDH10B_2503",53.4321417913363,239.5,1
"2383","skp","ECDH10B_0158",578.079385657394,2624,1
"2384","slmA","ECDH10B_3823",148.982639183335,748,1
"2385","slp","ECDH10B_3682",25.6023220937037,136.5,1
"2386","slt","ECDH10B_4550",270.091748967087,1441.5,1
"2387","slyA","ECDH10B_1776",198.637504566578,1008.5,1
"2388","slyB","ECDH10B_1775",366.308625163952,1847.5,1
"2389","slyD","ECDH10B_3524",993.201535629598,4294,1
"2390","slyX","ECDH10B_3523",30.1659233559854,149.5,1
"2391","smf","ECDH10B_3460",11.88604255293,55,1
"2392","smg","ECDH10B_3459",118.802389153904,670,1
"2393","smpA","ECDH10B_2783",281.535170924339,1330.5,1
"2394","smpB","ECDH10B_2786",270.653047163275,1354.5,1
"2395","smtA","ECDH10B_0991",97.9280877314148,404.5,1
"2396","sodA","ECDH10B_4098",2184.28149996548,10614,1
"2397","sodB","ECDH10B_1790",603.784340448427,3096.5,1
"2398","sodC","ECDH10B_1780",52.8044539034013,262,1
"2399","sohA","ECDH10B_3302",7.57091159610504,46,1
"2400","sohB","ECDH10B_1387",238.559429845505,1212.5,1
"2401","sokB","ECDH10B_1548",6.22478188500269,35,1
"2402","sokC","ECDH10B_0019",3.83604246510343,25,1
"2403","solA","ECDH10B_1130",106.931975699278,537,1
"2404","soxR","ECDH10B_4252",10.2209546556329,52.5,1
"2405","soxS","ECDH10B_4251",338.98632241447,2039,1
"2406","speA","ECDH10B_3113",1031.30583236439,4917.5,1
"2407","speB","ECDH10B_3112",473.044957233735,2286.5,1
"2408","speC","ECDH10B_3148",151.322841030679,717.5,1
"2409","speD","ECDH10B_0100",322.99312107723,1446,1
"2410","speE","ECDH10B_0101",282.531656995883,1333.5,1
"2411","speF","ECDH10B_0759",2.43356063229354,12.5,1
"2412","speG","ECDH10B_1717",71.6197753198857,342,1
"2413","spf","ECDH10B_4053",6.96256916663542,28.5,1
"2414","spoT","ECDH10B_3832",470.768383290052,2056,1
"2415","spoU","ECDH10B_3833",53.5487533093275,223,1
"2416","sppA","ECDH10B_1904",155.946701689244,712.5,1
"2417","spr","ECDH10B_2333",388.631532056504,2121.5,1
"2418","sprT","ECDH10B_3119",10.2453188991181,44,1
"2419","spy","ECDH10B_1881",33.2334930860924,164.5,1
"2420","sraB","ECDH10B_1159",0.418829095437928,2,1
"2421","sraD","ECDH10B_2855",1.25648728631378,6,1
"2422","sraF","ECDH10B_3263",0.0678830310207802,0.5,1
"2423","sraG","ECDH10B_3338",0.203649093062341,1.5,1
"2424","srlA","ECDH10B_2870",1.92378668720834,12,1
"2425","srlB","ECDH10B_2872",0.475181217145462,3.5,1
"2426","srlD","ECDH10B_2873",7.3685649279014,38,1
"2427","srlE","ECDH10B_2871",4.39194004744162,21.5,1
"2428","srlR","ECDH10B_2875",59.6580351867827,325.5,1
"2429","srmB","ECDH10B_2744",279.314376359119,1274,1
"2430","sroB","ECDH10B_0438",1.73166850345925,9.5,1
"2431","sroF","ECDH10B_2724",9.03495525005727,34,1
"2432","SrpR","_SrpR",0,0,1
"2433","ssb","ECDH10B_4248",344.386313418816,1666.5,1
"2434","sscR","ECDH10B_2933",26.5591966522882,111,1
"2435","sseA","ECDH10B_2687",246.474393552904,1407.5,1
"2436","sseB","ECDH10B_2689",126.549251068255,573,1
"2437","ssnA","ECDH10B_3054",2.38873941989925,10,1
"2438","sspA","ECDH10B_3406",724.013957507456,3655.5,1
"2439","sspB","ECDH10B_3405",183.028314706374,874,1
"2440","ssrA","ECDH10B_2787",17942.4908652325,108526.5,1
"2441","ssrS","ECDH10B_3085",90.9050682540808,451.5,1
"2442","sstT","ECDH10B_3265",904.102306143829,4273.5,1
"2443","ssuA","ECDH10B_1006",0.350946064417148,1.5,1
"2444","ssuB","ECDH10B_1003",4.99265884217409,20.5,1
"2445","ssuC","ECDH10B_1004",0.781306069168322,2.5,1
"2446","ssuD","ECDH10B_1005",1.61896426004418,6.5,1
"2447","ssuE","ECDH10B_1007",0.203649093062341,1.5,1
"2448","stfQ","ECDH10B_1678",0.339415155103901,2.5,1
"2449","stfR","ECDH10B_1494",3.97311095200369,19.5,1
"2450","sthA","ECDH10B_4151",468.684466297317,2051.5,1
"2451","stpA","ECDH10B_2836",37.0991094941158,155,1
"2452","sucA","ECDH10B_0792",4745.55883490809,23119.5,1
"2453","sucB","ECDH10B_0793",3713.98553463256,18519,1
"2454","sucC","ECDH10B_0794",2593.7602074129,12684,1
"2455","sucD","ECDH10B_0795",1512.62298660377,7821.5,1
"2456","sufA","ECDH10B_1818",7.77716553888478,34.5,1
"2457","sufB","ECDH10B_1817",58.5298812421883,244.5,1
"2458","sufC","ECDH10B_1816",25.2232954256403,105.5,1
"2459","sufD","ECDH10B_1815",48.3050193119794,211.5,1
"2460","sufE","ECDH10B_1813",11.3660401233903,49,1
"2461","sufI","ECDH10B_3191",219.574322382285,962,1
"2462","sufS","ECDH10B_1814",39.1817240619922,166,1
"2463","sugE","ECDH10B_4343",96.6866568001603,493,1
"2464","suhB","ECDH10B_2700",280.245775163774,1206,1
"2465","sulA","ECDH10B_1028",32.8057379310586,150.5,1
"2466","surA","ECDH10B_0054",548.755948362889,2567.5,1
"2467","surE","ECDH10B_2912",76.5804462838374,352.5,1
"2468","sxy","ECDH10B_1029",12.6878055910075,68.5,1
"2469","syd","ECDH10B_2962",48.3330999156256,241,1
"2470","tadA","ECDH10B_2727",44.6956877585648,186,1
"2471","tag","ECDH10B_3728",34.3093930979703,167,1
"2472","talA","ECDH10B_2629",55.6696769653047,269,1
"2473","talB","ECDH10B_0008",3146.24206487115,15656.5,1
"2474","tam","ECDH10B_1650",13.5613589346817,63,1
"2475","tap","ECDH10B_2026",1.95837941514808,9,1
"2476","tar","ECDH10B_2027",1.30130849870807,8.5,1
"2477","tas","ECDH10B_3004",345.426857045094,1902,1
"2478","tatA","ECDH10B_4027",59.7298254923795,306.5,1
"2479","tatB","ECDH10B_4028",111.222933327033,497,1
"2480","tatC","ECDH10B_4029",195.314222725107,856,1
"2481","tatD","ECDH10B_4030",58.4119672993385,267.5,1
"2482","tatE","ECDH10B_0588",0,0,1
"2483","tatE","ECDH10B_0696",0,0,1
"2484","tauA","ECDH10B_0321",1.34743213596106,4.5,1
"2485","tauB","ECDH10B_0322",0.339415155103901,2.5,1
"2486","tauC","ECDH10B_0323",0.622478188500269,3.5,1
"2487","tauD","ECDH10B_0324",3.37239215727122,20.5,1
"2488","tdcA","ECDH10B_3292",182.91856316546,1139,1
"2489","tdcB","ECDH10B_3291",139.315706941937,871,1
"2490","tdcC","ECDH10B_3290",146.777439740373,1009.5,1
"2491","tdcD","ECDH10B_3289",34.1477694531699,238.5,1
"2492","tdcE","ECDH10B_3288",42.1977695409965,268.5,1
"2493","tdcF","ECDH10B_3287",2.96509397114654,17.5,1
"2494","tdcG","ECDH10B_3286",16.1946613854615,96.5,1
"2495","tdcR","ECDH10B_3293",0.0678830310207802,0.5,1
"2496","tdh","ECDH10B_3798",504.205300578745,2675.5,1
"2497","tdk","ECDH10B_1298",24.2383402634097,101.5,1
"2498","tehA","ECDH10B_1556",16.0179813856018,73.5,1
"2499","tehB","ECDH10B_1557",34.0685464272509,181.5,1
"2500","tesA","ECDH10B_0451",34.8063337088836,175,1
"2501","tesB","ECDH10B_0408",91.1572549196984,493.5,1
"2502","TetR","_TetR",595.216785842409,2709,1
"2503","tfaD","ECDH10B_0519",0,0,1
"2504","tfaD","ECDH10B_0627",0,0,1
"2505","tfaQ","ECDH10B_1677",0,0,1
"2506","tfaR","ECDH10B_1495",0.418829095437928,2,1
"2507","tfaS","ECDH10B_2516",10.3567207176744,53.5,1
"2508","tfaX","ECDH10B_0521",0,0,1
"2509","tfaX","ECDH10B_0629",0,0,1
"2510","tff","ECDH10B_0148",4.57382974673617,18.5,1
"2511","tgt","ECDH10B_0362",849.258408607304,3728.5,1
"2512","thiC","ECDH10B_4183",42.2889053050588,209.5,1
"2513","thiD","ECDH10B_2256",4.34711883504733,19,1
"2514","thiE","ECDH10B_4182",3.12392185181459,16.5,1
"2515","thiF","ECDH10B_4181",2.60391942227484,10.5,1
"2516","thiG","ECDH10B_4179",3.67851700929408,19.5,1
"2517","thiH","ECDH10B_4178",7.5606831116505,40.5,1
"2518","thiI","ECDH10B_0379",246.963553590711,1058.5,1
"2519","thiK","ECDH10B_1178",26.5246039243484,114,1
"2520","thiL","ECDH10B_0373",54.5245914975473,272.5,1
"2521","thiM","ECDH10B_2257",10.1646025339253,51,1
"2522","thiS","ECDH10B_4180",0.215180002375587,0.5,1
"2523","thrA","ECDH10B_0002",1271.68152037708,6509,1
"2524","thrB","ECDH10B_0003",264.755958609648,1380.5,1
"2525","thrC","ECDH10B_0004",340.097387897533,1866,1
"2526","thrL","ECDH10B_0001",61.5935436977193,279,1
"2527","thrS","ECDH10B_1855",3860.47419684895,18934,1
"2528","thrT","ECDH10B_4167",13.1629868081529,72,1
"2529","thrU","ECDH10B_4164",1.24495637700054,7,1
"2530","thrV","ECDH10B_3448",0,0,1
"2531","thrW","ECDH10B_0226",6.0096018826271,34.5,1
"2532","thyA","ECDH10B_2997",186.32799596202,805,1
"2533","tiaE","ECDH10B_3732",304.093714788176,1616,1
"2534","tig","ECDH10B_0392",3600.87331835998,16876.5,1
"2535","tilS","ECDH10B_0168",74.5478626277901,318,1
"2536","tktA","ECDH10B_3110",2984.46834670414,15468.5,1
"2537","tktB","ECDH10B_2630",102.631171415899,456.5,1
"2538","tldD","ECDH10B_3421",390.512563613837,1894.5,1
"2539","tmk","ECDH10B_1170",18.0788365597104,80,1
"2540","tnaA","ECDH10B_3895",84.2713039292646,535,1
"2541","tnaB","ECDH10B_3896",5.38712369412683,31,1
"2542","tnaC","ECDH10B_3894",7.0278473479388,42,1
"2543","tnpA","ECDH10B_1364",41.4025186272125,222.5,1
"2544","tnpR","ECDH10B_1363",4.08581519541876,22.5,1
"2545","tnpX","ECDH10B_1362",44.3856556319658,206.5,1
"2546","tolA","ECDH10B_0806",239.801433520005,951.5,1
"2547","tolB","ECDH10B_0807",869.32535546345,4121.5,1
"2548","tolC","ECDH10B_3209",1033.89370688349,5517,1
"2549","tolQ","ECDH10B_0804",63.2638412944513,255.5,1
"2550","tolR","ECDH10B_0805",30.9396057904165,133.5,1
"2551","tonB","ECDH10B_1367",87.849411262117,320.5,1
"2552","topA","ECDH10B_1389",726.516546657261,3323.5,1
"2553","topB","ECDH10B_1901",238.704312881558,1168,1
"2554","torA","ECDH10B_1069",5.58054430273462,27,1
"2555","torC","ECDH10B_1068",0.701892128834295,3,1
"2556","torD","ECDH10B_1070",2.98815578977303,15.5,1
"2557","torI","ECDH10B_2528",33.4806609666903,175,1
"2558","torR","ECDH10B_1067",19.5248371800559,101.5,1
"2559","torS","ECDH10B_1065",9.38459888961571,42,1
"2560","torT","ECDH10B_1066",7.45820735268998,43,1
"2561","torY","ECDH10B_2014",1.0413072839382,5.5,1
"2562","torZ","ECDH10B_2013",9.39482737407026,47.5,1
"2563","tpiA","ECDH10B_4108",2660.98809769557,14531,1
"2564","tppB","ECDH10B_1768",440.521743568874,1913.5,1
"2565","tpr","ECDH10B_1289",0,0,1
"2566","tpx","ECDH10B_1443",941.990502280219,4788,1
"2567","tqsA","ECDH10B_1734",24.6032311724424,146.5,1
"2568","treA","ECDH10B_1250",21.8252366000252,100,1
"2569","treB","ECDH10B_4435",39.1636810283855,199.5,1
"2570","treC","ECDH10B_4434",18.1787074689535,90.5,1
"2571","treF","ECDH10B_3696",31.7170045850088,155.5,1
"2572","treR","ECDH10B_4436",42.3528810615035,229.5,1
"2573","trg","ECDH10B_1549",8.01410493502816,39.5,1
"2574","trkD","ECDH10B_3935",97.7383834829681,446.5,1
"2575","trkG","ECDH10B_1486",13.572889843995,62,1
"2576","trkH","ECDH10B_4038",123.644225578977,595,1
"2577","trmA","ECDH10B_4154",150.402052539308,676,1
"2578","trmB","ECDH10B_3135",93.1928252542932,400,1
"2579","trmD","ECDH10B_2774",1846.04574315658,7034.5,1
"2580","trmE","ECDH10B_3893",218.862201768996,953.5,1
"2581","trpA","ECDH10B_1375",44.4394029039559,221,1
"2582","trpB","ECDH10B_1376",70.7040056135345,332,1
"2583","trpC","ECDH10B_1377",37.4217840404717,184.5,1
"2584","trpD","ECDH10B_1378",8.54694069873986,38,1
"2585","trpE","ECDH10B_1379",9.21424009963441,44,1
"2586","trpH","ECDH10B_1381",32.7519906590685,136,1
"2587","trpR","ECDH10B_4551",52.4983290513784,263,1
"2588","trpS","ECDH10B_3559",433.715745285973,2178,1
"2589","trpT","ECDH10B_3950",1.188604255293,5.5,1
"2590","truA","ECDH10B_2480",72.4267480573979,329.5,1
"2591","truB","ECDH10B_3340",369.080141588122,1530.5,1
"2592","truC","ECDH10B_2959",26.0942439195972,113,1
"2593","truD","ECDH10B_2913",155.849435629719,689,1
"2594","trxA","ECDH10B_3970",611.360461743966,3116.5,1
"2595","trxB","ECDH10B_0958",381.433168980215,1743,1
"2596","trxC","ECDH10B_2750",47.0829338391903,260,1
"2597","tsf","ECDH10B_0150",3656.39760749808,16570.5,1
"2598","tsgA","ECDH10B_3540",35.591547052628,158,1
"2599","tsx","ECDH10B_0367",816.635794848305,4360.5,1
"2600","ttcA","ECDH10B_1465",155.520439873484,634.5,1
"2601","ttdA","ECDH10B_3236",1.26801819562703,5,1
"2602","ttdB","ECDH10B_3237",1.34743213596106,4.5,1
