ygbF,cas2,b2754,JW5438,,,,,,,,
cedA,ydjP,b1731,JW1720,,,,,,,,
clsB,ybhO,b0789,JW0772,,,,,,,,
clcA,eriC,yadQ,b0155,JW5012,,,,,,,
cspA,cspS,b3556,JW3525,,,,,,,,
csiE,b2535,JW5878,,,,,,,,,
lgt,umpA,b2828,JW2796,,,,,,,,
hyaB,b0973,JW0955,,,,,,,,,
mfd,b1114,JW1100,,,,,,,,,
mug,ygjF,b3068,JW3040,,,,,,,,
nanA,npl,b3225,JW3194,,,,,,,,
nrdR,ybaD,b0413,JW0403,,,,,,,,
nimR,yeaM,b1790,JW1779,,,,,,,,
nuoB,b2287,JW5875,,,,,,,,,
nupG,b2964,JW2932,,,,,,,,,
mdoC,opgC,ymdD,b1047,JW1034,,,,,,,
oppC,b1245,JW1237,,,,,,,,,
oppB,b1244,JW1236,,,,,,,,,
otnK,ygbK,b2737,JW2707,,,,,,,,
citD,ybdX,b0617,JW0609,,,,,,,,
cspE,gicA,msmC,b0623,JW0618,,,,,,,
csgB,b1041,JW1024,,,,,,,,,
hybG,b2990,JW2958,,,,,,,,,
hyfR,b2491,JW2476,,,,,,,,,
JW5933,,,,,,,,,,,
insC2,b1403,JW1400,,,,,,,,,
ldrA,b4419,JW5957,,,,,,,,,
lafU,mbhA,b0230,JW5812,,,,,,,,
lysP,cadR,b2156,JW2143,,,,,,,,
lysO,ybjE,b0874,JW0858,,,,,,,,
ycbZ,b0955,JW0938,,,,,,,,,
livK,b3458,JW3423,,,,,,,,,
mazG,b2781,JW2752,,,,,,,,,
mpaA,ycjI,b1326,JW1319,,,,,,,,
napA,yojC,yojD,yojE,b2206,JW2194,,,,,,
nanM,yjhT,b4310,JW5777,,,,,,,,
nhaB,b1186,JW1175,,,,,,,,,
abgB,ydaI,b1337,JW1331,ECK1333,,,,,,,
abgT,ydaH,b1336,JW5822,ECK1332,,,,,,,
atpG,papC,uncG,b3733,JW3711,,,,,,,
bioC,b0777,JW0760,,,,,,,,,
dbpA,b1343,JW1337,,,,,,,,,
dcuB,genF,b4123,JW4084,,,,,,,,
ftsX,ftsS,b3462,JW3427,,,,,,,,
gspF,hofF,hopF,b3327,JW3289,,,,,,,
gshB,gsh-II,b2947,JW2914,,,,,,,,
bcsZ,bcsC,yhjM,b3531,JW3499,,,,,,,
helD,b0962,JW0945,,,,,,,,,
hypC,b2728,JW2698,,,,,,,,,
leuO,b0076,JW0075,,,,,,,,,
lamB,malB,b4036,JW3996,,,,,,,,
pheL,pheAE,b2598,JW2579,,,,,,,,
malZ,b0403,JW0393,,,,,,,,,
mlaC,yrbC,b3192,JW3159,,,,,,,,
mmuP,ykfD,b0260,JW5027,,,,,,,,
mngB,ybgG,b0732,JW0721,,,,,,,,
msrA,pms,b4219,JW4178,,,,,,,,
mokB,b1420,JW5882,,,,,,,,,
atoD,b2221,JW2215,,,,,,,,,
baeR,b2079,JW2064,,,,,,,,,
ccmA,yejW,b2201,JW5366,,,,,,,,
yceJ,b1057,JW1044,,,,,,,,,
cheB,b1883,JW1872,,,,,,,,,
dapA,b2478,JW2463,,,,,,,,,
kefF,yabF,b0046,JW0045,,,,,,,,
rrrQ,arrQ,ydfQ,b1554,JW1546,,,,,,,
pyrL,b4246,JW4205,,,,,,,,,
lpp,mlpA,mulI,b1677,JW1667,,,,,,,
tnaC,tnaL,b3707,JW3685,,,,,,,,
lplA,yjjF,b4386,JW4349,,,,,,,,
lolD,ycfV,b1117,JW5162,,,,,,,,
lldD,lctD,b3605,JW3580,,,,,,,,
menD,b2264,JW5374,,,,,,,,,
mcbA,ybiM,b0806,JW5106,,,,,,,,
mdtJ,ydgF,b1600,JW1592,,,,,,,,
mlrA,yehV,b2127,JW2115,,,,,,,,
mppA,ynaH,b1329,JW1322,,,,,,,,
murB,yijB,b3972,JW3940,,,,,,,,
yjjX,b4394,JW5801,,,,,,,,,
nagZ,ycfO,b1107,JW1093,,,,,,,,
nagK,ycfX,b1119,JW1105,,,,,,,,
allE,glxB6,ylbA,b0515,JW0503,,,,,,,
argO,yggA,b2923,JW2890,,,,,,,,
adiY,b4116,JW4077,,,,,,,,,
citT,ybdS,b0612,JW0604,,,,,,,,
cysJ,b2764,JW2734,,,,,,,,,
hycI,b2717,JW2687,,,,,,,,,
idnR,yjgS,b4264,JW4221,,,,,,,,
insD5,b3045,JW3013,,,,,,,,,
prkB,yhfF,b3355,JW3318,,,,,,,,
lpxL,htrB,waaM,b1054,JW1041,,,,,,,
lnt,cutE,b0657,JW0654,,,,,,,,
menE,b2260,JW2255,,,,,,,,,
mcrC,b4345,JW5789,,,,,,,,,
tsr,cheD,b4355,JW4318,,,,,,,,
mhpR,b0346,JW0337,,,,,,,,,
mhpD,b0350,JW0341,,,,,,,,,
mntS,rybA,b4705,JW0800.1,,,,,,,,
nadE,efg,ntrL,b1740,JW1729,,,,,,,
nrdH,ygaN,b2673,JW2648,,,,,,,,
atpC,papG,uncC,b3731,JW3709,,,,,,,
dsbD,cutA2,cycZ,dipZ,b4136,JW5734,,,,,,
elfG,ycbT,b0941,JW0924,,,,,,,,
envZ,ompB,perA,tpo,b3404,JW3367,,,,,,
eptC,cptA,yijP,b3955,JW3927,,,,,,,
fdnH,b1475,JW1471,,,,,,,,,
fhlA,b2731,JW2701,,,,,,,,,
folM,ydgB,b1606,JW1598,,,,,,,,
flgE,fla,FV,flaK,b1076,JW1063,,,,,,
fimC,b4316,JW4279,,,,,,,,,
galT,galB,b0758,JW0741,,,,,,,,
fre,fadI,flrD,fsrC,ubiB,b3844,JW3820,,,,,
ftsE,b3463,JW3428,,,,,,,,,
hisG,b2019,JW2001,,,,,,,,,
iaaA,spt,ybiK,b0828,JW0812,,,,,,,
tdk,b1238,JW1226,,,,,,,,,
pykF,b1676,JW1666,,,,,,,,,
lpxM,msbB,b1855,JW1844,,,,,,,,
lptB,yhbG,b3201,JW3168,,,,,,,,
lptD,imp,ostA,yabG,b0054,JW0053,,,,,,
lrp,alsB,ihb,livR,oppI,b0889,JW0872,,,,,
mdtC,yegO,b2076,JW2061,,,,,,,,
mdtI,ydgE,b1599,JW1591,,,,,,,,
mcbR,yncC,b1450,JW1445,,,,,,,,
mdh,b3236,JW3205,,,,,,,,,
mepA,b2328,JW2325,,,,,,,,,
mazE,chpAI,chpR,b2783,JW2754,,,,,,,
metC,b3008,JW2975,,,,,,,,,
nikR,yhhG,b3481,JW3446,,,,,,,,
nirC,b3367,JW3330,,,,,,,,,
argD,dapC,dtu,b3359,JW3322,,,,,,,
xseB,yajE,b0422,JW0412,,,,,,,,
fadM,tesC,ybaW,b0443,JW0433,,,,,,,
eutM,cchA,yffZ,b2457,JW2441,,,,,,,
fetB,ybbM,b0491,JW5066,,,,,,,,
fldA,b0684,JW0671,,,,,,,,,
galK,galA,b0757,JW0740,,,,,,,,
ftnB,yecI,b1902,JW1890,,,,,,,,
ybgI,b0710,JW0700,,,,,,,,,
glgA,b3429,JW3392,,,,,,,,,
grxB,b1064,JW1051,,,,,,,,,
grpE,b2614,JW2594,,,,,,,,,
glpA,b2241,JW2235,,,,,,,,,
glxR,glxB1,ybbQ,b0509,JW0497,,,,,,,
garK,yhaD,b3124,JW3093,,,,,,,,
gntX,yhgH,b3413,JW5691,,,,,,,,
glpK,b3926,JW3897,,,,,,,,,
gor,b3500,JW3467,,,,,,,,,
hcaR,phdR,yfhT,b2537,JW2521,,,,,,,
gstA,gst,b1635,JW1627,,,,,,,,
lsrF,yneB,b1517,JW1510,,,,,,,,
lon,capR,deg,lopA,muc,b0439,JW0429,,,,,
mdtH,yceL,b1065,JW1052,,,,,,,,
mdtN,yjcR,b4082,JW4043,,,,,,,,
mnaT,yncA,b1448,JW5233,,,,,,,,
metR,b3828,JW3804,,,,,,,,,
metI,yaeE,b0198,JW0194,,,,,,,,
fbaB,dhnA,b2097,JW5344,,,,,,,,
ais,pmrG,b2252,JW2246,,,,,,,,
ansA,b1767,JW1756,,,,,,,,,
glpR,b3423,JW3386,,,,,,,,,
ghrA,ycdW,b1033,JW5146,,,,,,,,
gluQ,yadB,b0144,JW5892,,,,,,,,
gntP,yjiB,b4321,JW4284,,,,,,,,
gntK,b3437,JW3400,,,,,,,,,
gloC,ycbL,b0927,JW0910,,,,,,,,
gltK,b0653,JW0648,,,,,,,,,
hcaT,yfhS,b2536,JW2520,,,,,,,,
dgkA,b4042,JW4002,,,,,,,,,
kdpD,b0695,JW0683,,,,,,,,,
kbaY,agaY,kba,yraC,b3137,JW3106,,,,,,
kefG,yheR,b3351,JW3314,,,,,,,,
lipA,lip,b0628,JW0623,,,,,,,,
ldhA,hslI,htpH,b1380,JW1375,,,,,,,
lpxP,ddg,b2378,JW2375,,,,,,,,
loiP,yggG,b2936,JW2903,,,,,,,,
patZ,pka,yfiQ,b2584,JW2568,,,,,,,
lpxK,ycaH,b0915,JW0898,,,,,,,,
lspA,lsp,b0027,JW0025,,,,,,,,
menB,b2262,JW2257,,,,,,,,,
malI,b1620,JW1612,,,,,,,,,
mepS,spr,yeiV,b2175,JW2163,,,,,,,
macB,ybjZ,b0879,JW0863,,,,,,,,
map,b0168,JW0163,,,,,,,,,
mlaE,yrbE,b3194,JW3161,,,,,,,,
mraY,murX,b0087,JW0085,,,,,,,,
ackA,ack,b2296,JW2293,,,,,,,,
aidB,b4187,JW5867,,,,,,,,,
araC,b0064,JW0063,,,,,,,,,
asr,b1597,JW5826,,,,,,,,,
fdhE,b3891,JW3862,,,,,,,,,
fdhF,b4079,JW4040,,,,,,,,,
ftsI,pbpB,b0084,JW0082,,,,,,,,
gpmB,ytjC,b4395,JW4358,,,,,,,,
glpD,glyD,b3426,JW3389,,,,,,,,
gspE,yheG,b3326,JW3288,,,,,,,,
hcxB,ybiC,b0801,JW0786,,,,,,,,
gutQ,srlQ,b2708,JW5431,,,,,,,,
gspI,yheH,b3330,JW5706,,,,,,,,
gudP,ygcZ,b2789,JW2760,,,,,,,,
kbaZ,agaZ,yhaX,b3132,JW3101,,,,,,,
kefB,trkB,b3350,JW3313,,,,,,,,
ldrC,b4423,JW5959,,,,,,,,,
leuC,b0072,JW0071,,,,,,,,,
lasT,yjtD,b4403,JW4366,,,,,,,,
mgtL,b4702,JW4200.1,,,,,,,,,
lrhA,genR,b2289,JW2284,,,,,,,,
lldR,lctR,b3604,JW3579,,,,,,,,
livM,b3456,JW3421,,,,,,,,,
menA,yiiW,b3930,JW3901,,,,,,,,
mcrB,rglB,b4346,JW5871,,,,,,,,
marA,b1531,JW5249,,,,,,,,,
mlaF,yrbF,b3195,JW3162,,,,,,,,
mnmE,thdF,trmE,b3706,JW3684,,,,,,,
murR,yfeT,b2427,JW2420,,,,,,,,
murJ,mviN,yceN,b1069,JW1056,,,,,,,
nanR,yhcK,b3226,JW3195,,,,,,,,
narU,yddF,b1469,JW1464,,,,,,,,
allR,glxA3,ybbU,b0506,JW0494,,,,,,,
artQ,b0862,JW0846,,,,,,,,,
hcaB,phdD,yfhX,b2541,JW2525,,,,,,,
guaC,b0104,JW0101,,,,,,,,,
gspM,hopZ,pshM,b3334,JW5704,,,,,,,
gss,gsp,b2988,JW2956,,,,,,,,
hpt,b0125,JW5009,,,,,,,,,
ilvN,b3670,JW3645,,,,,,,,,
insZ,ychG,b4573,JW1227/JW5883,b1239/b1240,,,,,,,
insD3,b1996,JW1975,,,,,,,,,
insB3,b0274,JW0268,,,,,,,,,
iclR,b4018,JW3978,,,,,,,,,
rdgB,yggV,b2954,JW2921,,,,,,,,
fadD,oldD,b1805,JW1794,,,,,,,,
livF,b3454,JW3419,,,,,,,,,
malY,b1622,JW1614,,,,,,,,,
menC,b2261,JW2256,,,,,,,,,
moeA,bisB,chlE,narE,b0827,JW0811,,,,,,
moaE,chlA5,b0785,JW0768,,,,,,,,
moaA,bisA,chlA,chlA1,narA,b0781,JW0764,,,,,
motB,b1889,JW1878,,,,,,,,,
mukF,kicB,b0922,JW0905,,,,,,,,
dkgB,yafB,b0207,JW0197,,,,,,,,
dlgD,yiaK,b3575,JW3547,,,,,,,,
emrK,b2368,JW2365,,,,,,,,,
epmB,yjeK,b4146,JW4106,,,,,,,,
yeiP,b2171,JW5362,,,,,,,,,
eno,b2779,JW2750,,,,,,,,,
fadE,yafH,b0221,JW5020,,,,,,,,
fabI,envM,b1288,JW1281,,,,,,,,
fliE,fla,AI,flaN,b1937,JW1921,,,,,,
folC,dedC,b2315,JW2312,,,,,,,,
flgD,fla,FIV,flaV,b1075,JW1062,,,,,,
fimF,b4318,JW4281,,,,,,,,,
gspH,hofH,hopH,b3329,JW3291,,,,,,,
guaD,ygfP,b2883,JW5466,,,,,,,,
hemD,b3804,JW3776,,,,,,,,,
higA,ygjM,b3082,JW3053,,,,,,,,
aat,ycaA,b0885,JW0868,,,,,,,,
pheM,phtL,b1715,JW1705,,,,,,,,
melR,b4118,JW4079,,,,,,,,,
mak,yajF,b0394,JW0385,,,,,,,,
mdtA,yegM,b2074,JW5338,,,,,,,,
malQ,malA,b3416,JW3379,,,,,,,,
miaB,yleA,b0661,JW0658,,,,,,,,
mnmC,yfcK,b2324,JW5380,,,,,,,,
moaD,chlA4,chlM,b0784,JW0767,,,,,,,
thrA,thrA1,thrA2,b0002,JW0001,,,,,,,
arnE,pmrL,yfbW,b4544,JW2252,,,,,,,
bamA,yaeT,yzzN,yzzY,b0177,JW0172,,,,,,
bfr,b3336,JW3298,,,,,,,,,
bolA,b0435,JW5060,,,,,,,,,
cynX,b0341,JW0332,,,,,,,,,
deoB,drm,thyR,b4383,JW4346,,,,,,,
hrpB,yadO,b0148,JW0144,,,,,,,,
inaA,yfaG,b2237,JW2231,,,,,,,,
insB2,b0264,JW0256,,,,,,,,,
JW5900,,,,,,,,,,,
insL1,b0016,JW0015,,,,,,,,,
intD,int,b0537,JW0525,,,,,,,,
ibpA,hslT,htpN,b3687,JW3664,,,,,,,
ispA,b0421,JW0411,,,,,,,,,
gmk,spoR,b3648,JW3623,,,,,,,,
lgoR,yjjM,b4357,JW5792,,,,,,,,
lptG,yjgQ,b4262,JW5760,,,,,,,,
luxS,ygaG,b2687,JW2662,,,,,,,,
metK,metX,b2942,JW2909,,,,,,,,
mreC,b3250,JW3219,,,,,,,,,
msrQ,yedZ,b1972,JW1955,,,,,,,,
mqo,yojH,b2210,JW2198,,,,,,,,
yfdE,b2371,JW2368,,,,,,,,,
aaeR,yhcS,b3243,JW3212,,,,,,,,
aslA,atsA,b3801,JW3773,,,,,,,,
eutC,b2440,JW2433,,,,,,,,,
fdoG,b3894,JW3865,,,,,,,,,
fdoH,b3893,JW3864,,,,,,,,,
glcD,gox,yghM,b2979,JW2946,,,,,,,
gfcC,ymcB,b0985,JW0968,,,,,,,,
gntR,b3438,JW5946,,,,,,,,,
gmhA,lpcA,tfrA,yafI,b0222,JW0212,,,,,,
gspG,hofG,hopG,b3328,JW3290,,,,,,,
gstB,yliJ,b0838,JW0822,,,,,,,,
gudD,ygcX,b2787,JW2758,,,,,,,,
hofQ,hopQ,b3391,JW3354,,,,,,,,
mhpE,b0352,JW0343,,,,,,,,,
hscB,yfhE,b2527,JW2511,,,,,,,,
JW5951,,,,,,,,,,,
yrfF,b3398,JW3361,,,,,,,,,
iraM,elb1,elbA,ycgW,b1160,JW1147,,,,,,
kduI,yqeE,b2843,JW2811,,,,,,,,
kdgR,yebP,b1827,JW1816,,,,,,,,
mltD,dniR,yafG,b0211,JW5018,,,,,,,
mngA,hrsA,b0731,JW0720,,,,,,,,
mrdA,pbpA,b0635,JW0630,,,,,,,,
elfD,ycbR,b0939,JW0922,,,,,,,,
fbp,fdp,b4232,JW4191,,,,,,,,
fepD,b0590,JW0582,,,,,,,,,
fucK,b2803,JW2774,,,,,,,,,
hisI,hisIE,b2026,JW2008,,,,,,,,
ibaG,yrbA,b3190,JW3157,,,,,,,,
cmk,mssA,ycaF,ycaG,b0910,JW0893,,,,,,
lexA,exrA,spr,tsl,umuA,b4043,JW4003,,,,,
ldrD,b4453,JW5966,,,,,,,,,
lolC,ycfU,b1116,JW5161,,,,,,,,
marR,cfxB,inaR,soxQ,b1530,JW5248,,,,,,
malM,molA,b4037,JW3997,,,,,,,,
maa,ylaD,b0459,JW0448,,,,,,,,
mltF,yfhD,b2558,JW2542,,,,,,,,
mgsA,yccG,b0963,JW5129,,,,,,,,
mlaB,yrbB,b3191,JW5535,,,,,,,,
mngR,farR,g30,ybgB,b0730,JW0719,,,,,,
abgR,b1339,JW1333,,,,,,,,,
allC,glxB7,ylbB,b0516,JW0504,,,,,,,
amiC,ygdN,b2817,JW5449,,,,,,,,
allD,glxB8,ylbC,b0517,JW0505,,,,,,,
alaE,ygaW,b2670,JW2645,,,,,,,,
dapE,msgB,b2472,JW2456,,,,,,,,
ddlA,b0381,JW0372,,,,,,,,,
dcyD,yedO,b1919,JW5313,,,,,,,,
dcm,mec,b1961,JW1944,,,,,,,,
frlD,yhfQ,b3374,JW3337,,,,,,,,
gapA,b1779,JW1768,,,,,,,,,
ftsW,b0089,JW0087,,,,,,,,,
glgB,b3432,JW3395,,,,,,,,,
glcC,yghN,b2980,JW2947,,,,,,,,
glaH,csiD,gab,ygaT,b2659,JW5427,,,,,,
grxA,grx,b0849,JW0833,,,,,,,,
glrR,yfhA,b2554,JW2538,,,,,,,,
glsA2,yneH,b1524,JW1517,,,,,,,,
glxK,glxB5,ybbZ,b0514,JW0502,,,,,,,
gmhB,yaeD,b0200,JW0196,,,,,,,,
hicA,yncN,b4532,JW5230,,,,,,,,
hxpB,yniC,b1727,JW1716,,,,,,,,
intA,intX,slpA,b2622,JW2602,,,,,,,
JW5902,,,,,,,,,,,
ibsB,b4668,JW2058.2,,,,,,,,,
iscS,nuvC,yfhO,yzzO,b2530,JW2514,,,,,,
kup,trkD,b3747,JW5609,,,,,,,,
cadA,ldcI,b4131,JW4092,,,,,,,,
lldP,lctP,b3603,JW3578,,,,,,,,
lit,b1139,JW1125,,,,,,,,,
hybO,yghV,b2997,JW2965,,,,,,,,
azoR,acpD,b1412,JW1409,,,,,,,,
cbl,b1987,JW1966,,,,,,,,,
ggt,b3447,JW3412,,,,,,,,,
glpX,b3925,JW3896,,,,,,,,,
greB,b3406,JW3369,,,,,,,,,
gcvT,b2905,JW2873,,,,,,,,,
gppA,gpp,b3779,JW5603,,,,,,,,
gpr,mgrA,yghZ,b3001,JW2970,,,,,,,
hdhA,hsdH,b1619,JW1611,,,,,,,,
gspA,yheD,b3323,JW3285,,,,,,,,
guaA,b2507,JW2491,,,,,,,,,
waaA,kdtA,b3633,JW3608,,,,,,,,
kdsD,yrbH,b3197,JW3164,,,,,,,,
kdsA,b1215,JW1206,,,,,,,,,
yniA,b1725,JW1714,,,,,,,,,
kgtP,witA,b2587,JW2571,,,,,,,,
lgoD,yjjN,b4358,JW5793,,,,,,,,
lysR,b2839,JW2807,,,,,,,,,
lsrG,yneC,b1518,JW1511,,,,,,,,
ltaE,ybjU,b0870,JW0854,,,,,,,,
marC,ydeB,ydeC,b1529,JW1522,,,,,,,
mepM,yebA,b1856,JW5304,,,,,,,,
araD,b0061,JW0060,,,,,,,,,
arsC,arsG,b3503,JW3470,,,,,,,,
gpmA,gpm,pgm,pgmA,b0755,JW0738,,,,,,
hisF,b2025,JW2007,,,,,,,,,
hslU,htpI,b3931,JW3902,,,,,,,,
hslJ,ydbI,b1379,JW1374,,,,,,,,
idnK,gntV,b4268,JW4225,,,,,,,,
ihfB,himD,hip,b0912,JW0895,,,,,,,
insH1,b0259,JW0250,,,,,,,,,
insD1,b0361,JW0352,,,,,,,,,
insA1,b0022,JW0021,,,,,,,,,
iscU,nifU,yfhN,b2529,JW2513,,,,,,,
leuL,leuLP,b0075,JW0074,,,,,,,,
thrL,b0001,JW4367,,,,,,,,,
lsrC,ydeY,b1514,JW1507,,,,,,,,
mdlB,mdl,b0449,JW5061,,,,,,,,
mdlA,mdl,b0448,JW0438,,,,,,,,
mdfA,cmlA,cmr,b0842,JW0826,,,,,,,
arfB,yaeJ,b0191,JW0187,,,,,,,,
bepA,yfgC,b2494,JW2479,,,,,,,,
atpI,uncI,b3739,JW5611,,,,,,,,
bluR,ycgE,b1162,JW1149,,,,,,,,
dcrB,yhhR,b3472,JW5682,,,,,,,,
degQ,hhoA,b3234,JW3203,,,,,,,,
dicB,b1575,JW1566,,,,,,,,,
gcvH,b2904,JW2872,,,,,,,,,
gfcE,yccZ,b0983,JW0966,,,,,,,,
hemC,popE,b3805,JW5932,,,,,,,,
hisB,b2022,JW2004,,,,,,,,,
hofO,yrfB,b3393,JW3356,,,,,,,,
hokC,gef,b4412,JW5002,b0018.1,,,,,,,
insF4,b1026,JW1012,,,,,,,,,
insH2,b0552,JW0540,,,,,,,,,
insH4,b1331,JW1324,,,,,,,,,
insE3,b0540,JW5074,,,,,,,,,
insG,b4278,JW5767,,,,,,,,,
insL2,b0582,JW0572,,,,,,,,,
ivy,ykfE,b0220,JW0210,,,,,,,,
rsfS,rsfA,slm3,ybeB,b0637,JW5090,,,,,,
ldcC,ldc,ldcH,b0186,JW0181,,,,,,,
accC,fabG,b3256,JW3224,,,,,,,,
ydgI,b1605,JW1597,,,,,,,,,
yahI,b0323,JW0315,,,,,,,,,
argE,b3957,JW3929,,,,,,,,,
amyA,yedC,b1927,JW1912,,,,,,,,
aroF,b2601,JW2582,,,,,,,,,
btsR,yehT,b2125,JW5352,,,,,,,,
gfcB,ymcC,b0986,JW0969,,,,,,,,
yggF,yggK,b2930,JW2897,,,,,,,,
gsiA,yliA,b0829,JW5897,,,,,,,,
hcaD,hcaA4,phdA,yfhY,b2542,JW2526,,,,,,
yfdG,b2350,JW2346,,,,,,,,,
hisA,b2024,JW2006,,,,,,,,,
hldD,htrM,rfaD,waaD,b3619,JW3594,,,,,,
hyaF,b0977,JW0959,,,,,,,,,
hslV,htpO,yiiC,b3932,JW3903,,,,,,,
JW5903,,,,,,,,,,,
idnD,yjgV,b4267,JW4224,,,,,,,,
insI1,b0256,JW0246,,,,,,,,,
insF3,b0541,JW0529,,,,,,,,,
insD4,b2860,JW2826,,,,,,,,,
insE4,b1027,JW5144,,,,,,,,,
ibsE,b4666,JW3023.2,,,,,,,,,
ibpB,hslS,htpE,b3686,JW3663,,,,,,,
ispE,ipk,ychB,b1208,JW1199,,,,,,,
ppa,b4226,JW4185,,,,,,,,,
astB,ydjT,b1745,JW1734,,,,,,,,
arpA,arp,yjaC,b4017,JW3977,,,,,,,
bioH,bioB,b3412,JW3375,,,,,,,,
basR,pmrA,b4113,JW4074,,,,,,,,
ddpD,yddP,b1484,JW1479,,,,,,,,
polB,dinA,b0060,JW0059,,,,,,,,
emrA,b2685,JW2660,,,,,,,,,
flgH,fla,FVIII,flaY,b1079,JW5153,,,,,,
gadX,yhiX,b3516,JW3484,,,,,,,,
gfcD,ymcA,b0984,JW0967,,,,,,,,
glcE,gox,yghL,b4468,JW5487,,,,,,,
hybE,b2992,JW2960,,,,,,,,,
hyfJ,b2490,JW2475,,,,,,,,,
hybB,b2995,JW5494,,,,,,,,,
htrE,b0139,JW0135,,,,,,,,,
ilvY,b3773,JW3746,,,,,,,,,
intS,intC,yfdB,b2349,JW2345,,,,,,,
insD8,b1578,JW1570,,,,,,,,,
intQ,b1579,JW1571,,,,,,,,,
ycjT,b1316,JW1309,,,,,,,,,
lptC,yrbK,b3199,JW3166,,,,,,,,
aroB,b3389,JW3352,,,,,,,,,
fecE,b4287,JW4247,,,,,,,,,
flhB,yecQ,b1880,JW1869,,,,,,,,
fliD,flaV,flbC,b1924,JW1909,,,,,,,
fliL,cheC1,fla,AI,fla,QI,b1944,JW1928,,,,
garD,yhaG,b3128,JW3097,,,,,,,,
glpQ,b2239,JW2233,,,,,,,,,
glnQ,b0809,JW0794,,,,,,,,,
hemL,gsa,popC,b0154,JW0150,,,,,,,
hcxA,ybdH,b0599,JW0592,,,,,,,,
hofB,hopB,b0107,JW0103,,,,,,,,
hycC,hevC,b2723,JW2693,,,,,,,,
holC,b4259,JW4216,,,,,,,,,
JW5934,,,,,,,,,,,
idi,ygfV,b2889,JW2857,,,,,,,,
ilvB,b3671,JW3646,,,,,,,,,
ilvD,b3771,JW5605,,,,,,,,,
insA2,b0265,JW0257,,,,,,,,,
insA8,JW2286,,,,,,,,,,
insL3,b2394,JW5390,,,,,,,,,
tmk,ycfG,b1098,JW1084,,,,,,,,
kdpA,b0698,JW0686,,,,,,,,,
thrB,b0003,JW0002,,,,,,,,,
fhuC,b0151,JW0147,,,,,,,,,
fmt,yhdD,b3288,JW3249,,,,,,,,
fucI,b2802,JW2773,,,,,,,,,
gatR,b4498,JW5340/JW2074,b2087/b2090,,,,,,,,
ftsP,sufI,b3017,JW2985,,,,,,,,
ghoS,arT,yjdK,b4128,JW4089,,,,,,,
glaR,csiR,gabC,ygaE,b2664,JW2639,,,,,,
ghrB,tkrA,yiaE,b3553,JW5656,,,,,,,
glpT,b2240,JW2234,,,,,,,,,
ybiW,b0823,JW0807,,,,,,,,,
ybhK,b0780,JW0763,,,,,,,,,
gltJ,b0654,JW0649,,,,,,,,,
hcaE,digA,hcaA,hcaA1,phdC1,yfhU,b2538,JW2522,,,,
gyrA,hisW,nalA,parD,b2231,JW2225,,,,,,
hdeD,yhiA,b3511,JW3479,,,,,,,,
yfdH,b2351,JW2347,,,,,,,,,
hiuH,yedX,b1970,JW1953,,,,,,,,
hisP,b2306,JW2303,,,,,,,,,
hsrA,yieO,b3754,JW3733,,,,,,,,
hslR,yrfH,b3400,JW3363,,,,,,,,
iadA,yjiF,b4328,JW4291,,,,,,,,
iraD,yjiD,b4326,JW5782,,,,,,,,
ispD,ygbP,b2747,JW2717,,,,,,,,
iraP,yaiB,b0382,JW0373,,,,,,,,
kefC,trkC,b0047,JW0046,,,,,,,,
accB,fabE,b3255,JW3223,,,,,,,,
gadC,acsA,xasA,b1492,JW1487,,,,,,,
fxsA,yjeG,b4140,JW4100,,,,,,,,
ftsZ,sfiB,sulB,b0095,JW0093,,,,,,,
glk,b2388,JW2385,,,,,,,,,
glyA,b2551,JW2535,,,,,,,,,
gnsB,ydfY,b1550,JW5253,,,,,,,,
hcaF,digB,hcaA2,hcaB,phdC2,yfhV,b2539,JW2523,,,,
gspB,pinO,pioO,pno,b3322,JW3284,,,,,,
gshA,gsh-I,b2688,JW2663,,,,,,,,
hflD,ycfC,b1132,JW5165,,,,,,,,
hemW,yggW,b2955,JW2922,,,,,,,,
hemY,b3802,JW3774,,,,,,,,,
hyfC,b2483,JW2468,,,,,,,,,
hslO,yrfI,b3401,JW5692,,,,,,,,
infB,gicD,ssyG,b3168,JW3137,,,,,,,
gsk,b0477,JW0466,,,,,,,,,
JW1882,,,,,,,,,,,
JW5914,,,,,,,,,,,
ilvM,b3769,JW3742,,,,,,,,,
insC4,b2861,JW2829,,,,,,,,,
insH7,b2030,JW2014,,,,,,,,,
agaI,yraG,b3141,JW3110,,,,,,,,
arfA,yhdL,b4550,JW3253,,,,,,,,
dsbG,ybdP,b0604,JW0597,,,,,,,,
efp,b4147,JW4107,,,,,,,,,
sbcB,cpeA,xonA,b2011,JW1993,,,,,,,
erfK,yeeG,yzzT,b1990,JW1968,,,,,,,
fecB,b4290,JW4250,,,,,,,,,
fecD,b4288,JW4248,,,,,,,,,
fliT,b1926,JW1911,,,,,,,,,
flgF,fla,FVI,flaX,b1077,JW1064,,,,,,
garR,yhaE,b3125,JW5526,,,,,,,,
fimZ,ybcA,b0535,JW5073,,,,,,,,
frdA,b4154,JW4115,,,,,,,,,
hypB,b2727,JW2697,,,,,,,,,
hokD,relF,b1562,JW1554,,,,,,,,
hydN,b2713,JW2683,,,,,,,,,
hokE,ybdY,b4415,JW5084,,,,,,,,
holD,b4372,JW4334,,,,,,,,,
